# FILE:  main_diffTrafo_EX1.py
# SIMULATION PARAMETERS ---------------------------------------
# zMin  = 0.0
# zMax  = 0.3
# p0-PROFILE --------------------------------------------------
# zAMin = 0.1
# zAMax = 0.2
# N     = 300
# c0    = 1.0
# IRRADIATION SOURCE PROFILE ----------------------------------
# a0    = 0.1
# DETECTOR POSITION -------------------------------------------
# zD    = -0.01
# OPTOACOUSTIC PARAMETERS -------------------------------------
# wD    = 2.0
# D     = 0.0318309886184
# (t) (c tau) (pz)
-0.070612244898 0.224765756367 0.136789297659 -0.445287794053
-0.070612244898 0.224765756367 0.13779264214 -0.439022699965
-0.070612244898 0.224765756367 0.138795986622 -0.432845754271
-0.070612244898 0.224765756367 0.139799331104 -0.426755716743
-0.070612244898 0.224765756367 0.140802675585 -0.420751364606
-0.070612244898 0.224765756367 0.141806020067 -0.414831492284
-0.070612244898 0.224765756367 0.142809364548 -0.408994911168
-0.070612244898 0.224765756367 0.14381270903 -0.40324044937
-0.070612244898 0.224765756367 0.144816053512 -0.39756695149
-0.070612244898 0.224765756367 0.145819397993 -0.391973278386
-0.070612244898 0.224765756367 0.146822742475 -0.38645830694
-0.070612244898 0.224765756367 0.147826086957 -0.38102092984
-0.070612244898 0.224765756367 0.148829431438 -0.375660055352
-0.070612244898 0.224765756367 0.14983277592 -0.370374607102
-0.070612244898 0.224765756367 0.150836120401 -0.36516352386
-0.070612244898 0.224765756367 0.151839464883 -0.360025759328
-0.070612244898 0.224765756367 0.152842809365 -0.35496028193
-0.070612244898 0.224765756367 0.153846153846 -0.349966074603
-0.070612244898 0.224765756367 0.154849498328 -0.345042134593
-0.070612244898 0.224765756367 0.155852842809 -0.340187473256
-0.070612244898 0.224765756367 0.156856187291 -0.335401115857
-0.070612244898 0.224765756367 0.157859531773 -0.330682101377
-0.070612244898 0.224765756367 0.158862876254 -0.326029482315
-0.070612244898 0.224765756367 0.159866220736 -0.321442324505
-0.070612244898 0.224765756367 0.160869565217 -0.316919706922
-0.070612244898 0.224765756367 0.161872909699 -0.3124607215
-0.070612244898 0.224765756367 0.162876254181 -0.30806447295
-0.070612244898 0.224765756367 0.163879598662 -0.303730078578
-0.070612244898 0.224765756367 0.164882943144 -0.299456668111
-0.070612244898 0.224765756367 0.165886287625 -0.295243383521
-0.070612244898 0.224765756367 0.166889632107 -0.291089378849
-0.070612244898 0.224765756367 0.167892976589 -0.286993820042
-0.070612244898 0.224765756367 0.16889632107 -0.28295588478
-0.070612244898 0.224765756367 0.169899665552 -0.278974762314
-0.070612244898 0.224765756367 0.170903010033 -0.2750496533
-0.070612244898 0.224765756367 0.171906354515 -0.271179769643
-0.070612244898 0.224765756367 0.172909698997 -0.267364334335
-0.070612244898 0.224765756367 0.173913043478 -0.263602581301
-0.070612244898 0.224765756367 0.17491638796 -0.259893755243
-0.070612244898 0.224765756367 0.175919732441 -0.256237111492
-0.070612244898 0.224765756367 0.176923076923 -0.252631915855
-0.070612244898 0.224765756367 0.177926421405 -0.249077444469
-0.070612244898 0.224765756367 0.178929765886 -0.245572983655
-0.070612244898 0.224765756367 0.179933110368 -0.242117829778
-0.070612244898 0.224765756367 0.180936454849 -0.2387112891
-0.070612244898 0.224765756367 0.181939799331 -0.235352677644
-0.070612244898 0.224765756367 0.182943143813 -0.232041321058
-0.070612244898 0.224765756367 0.183946488294 -0.228776554478
-0.070612244898 0.224765756367 0.184949832776 -0.225557722392
-0.070612244898 0.224765756367 0.185953177258 -0.222384178513
-0.070612244898 0.224765756367 0.186956521739 -0.219255285647
-0.070612244898 0.224765756367 0.187959866221 -0.216170415565
-0.070612244898 0.224765756367 0.188963210702 -0.213128948876
-0.070612244898 0.224765756367 0.189966555184 -0.210130274905
-0.070612244898 0.224765756367 0.190969899666 -0.207173791568
-0.070612244898 0.224765756367 0.191973244147 -0.204258905254
-0.070612244898 0.224765756367 0.192976588629 -0.201385030701
-0.070612244898 0.224765756367 0.19397993311 -0.198551590885
-0.070612244898 0.224765756367 0.194983277592 -0.195758016898
-0.070612244898 0.224765756367 0.195986622074 -0.193003747837
-0.070612244898 0.224765756367 0.196989966555 -0.190288230691
-0.070612244898 0.224765756367 0.197993311037 -0.18761092023
-0.070612244898 0.224765756367 0.198996655518 -0.184971278895
-0.070612244898 0.224765756367 0.2 -0.18236877669

# DETECTOR POSITION -------------------------------------------
# zD    = -0.0908163265306
# OPTOACOUSTIC PARAMETERS -------------------------------------
# wD    = 18.1632653061
# D     = 0.289077345616
# (t) (c tau) (pz)
-0.0908163265306 0.289077345616 -0.1 0.0
-0.0908163265306 0.289077345616 -0.0989966555184 0.0
-0.0908163265306 0.289077345616 -0.0979933110368 0.0
-0.0908163265306 0.289077345616 -0.0969899665552 0.0
-0.0908163265306 0.289077345616 -0.0959866220736 0.0
-0.0908163265306 0.289077345616 -0.094983277592 0.0
-0.0908163265306 0.289077345616 -0.0939799331104 0.0
-0.0908163265306 0.289077345616 -0.0929765886288 0.0
-0.0908163265306 0.289077345616 -0.0919732441472 0.0
-0.0908163265306 0.289077345616 -0.0909698996656 0.0
-0.0908163265306 0.289077345616 -0.0899665551839 0.0
-0.0908163265306 0.289077345616 -0.0889632107023 0.0
-0.0908163265306 0.289077345616 -0.0879598662207 0.0
-0.0908163265306 0.289077345616 -0.0869565217391 0.0
-0.0908163265306 0.289077345616 -0.0859531772575 0.0
-0.0908163265306 0.289077345616 -0.0849498327759 0.0
-0.0908163265306 0.289077345616 -0.0839464882943 0.0
-0.0908163265306 0.289077345616 -0.0829431438127 0.0
-0.0908163265306 0.289077345616 -0.0819397993311 0.0
-0.0908163265306 0.289077345616 -0.0809364548495 0.0
-0.0908163265306 0.289077345616 -0.0799331103679 0.0
-0.0908163265306 0.289077345616 -0.0789297658863 0.0
-0.0908163265306 0.289077345616 -0.0779264214047 0.0
-0.0908163265306 0.289077345616 -0.0769230769231 0.0
-0.0908163265306 0.289077345616 -0.0759197324415 0.0
-0.0908163265306 0.289077345616 -0.0749163879599 0.0
-0.0908163265306 0.289077345616 -0.0739130434783 0.0
-0.0908163265306 0.289077345616 -0.0729096989967 0.0
-0.0908163265306 0.289077345616 -0.0719063545151 0.0
-0.0908163265306 0.289077345616 -0.0709030100334 0.0
-0.0908163265306 0.289077345616 -0.0698996655518 0.0
-0.0908163265306 0.289077345616 -0.0688963210702 0.0
-0.0908163265306 0.289077345616 -0.0678929765886 0.0
-0.0908163265306 0.289077345616 -0.066889632107 0.0
-0.0908163265306 0.289077345616 -0.0658862876254 0.0
-0.0908163265306 0.289077345616 -0.0648829431438 0.0
-0.0908163265306 0.289077345616 -0.0638795986622 0.0
-0.0908163265306 0.289077345616 -0.0628762541806 0.0
-0.0908163265306 0.289077345616 -0.061872909699 0.0
-0.0908163265306 0.289077345616 -0.0608695652174 0.0
-0.0908163265306 0.289077345616 -0.0598662207358 0.0
-0.0908163265306 0.289077345616 -0.0588628762542 0.0
-0.0908163265306 0.289077345616 -0.0578595317726 0.0
-0.0908163265306 0.289077345616 -0.056856187291 0.0
-0.0908163265306 0.289077345616 -0.0558528428094 0.0
-0.0908163265306 0.289077345616 -0.0548494983278 0.0
-0.0908163265306 0.289077345616 -0.0538461538462 0.0
-0.0908163265306 0.289077345616 -0.0528428093645 0.0
-0.0908163265306 0.289077345616 -0.0518394648829 0.0
-0.0908163265306 0.289077345616 -0.0508361204013 0.0
-0.0908163265306 0.289077345616 -0.0498327759197 0.0
-0.0908163265306 0.289077345616 -0.0488294314381 0.0
-0.0908163265306 0.289077345616 -0.0478260869565 0.0
-0.0908163265306 0.289077345616 -0.0468227424749 0.0
-0.0908163265306 0.289077345616 -0.0458193979933 0.0
-0.0908163265306 0.289077345616 -0.0448160535117 0.0
-0.0908163265306 0.289077345616 -0.0438127090301 0.0
-0.0908163265306 0.289077345616 -0.0428093645485 0.0
-0.0908163265306 0.289077345616 -0.0418060200669 0.0
-0.0908163265306 0.289077345616 -0.0408026755853 0.0
-0.0908163265306 0.289077345616 -0.0397993311037 0.0
-0.0908163265306 0.289077345616 -0.0387959866221 0.0
-0.0908163265306 0.289077345616 -0.0377926421405 0.0
-0.0908163265306 0.289077345616 -0.0367892976589 0.0
-0.0908163265306 0.289077345616 -0.0357859531773 0.0
-0.0908163265306 0.289077345616 -0.0347826086957 0.0
-0.0908163265306 0.289077345616 -0.033779264214 0.0
-0.0908163265306 0.289077345616 -0.0327759197324 0.0
-0.0908163265306 0.289077345616 -0.0317725752508 0.0
-0.0908163265306 0.289077345616 -0.0307692307692 0.0
-0.0908163265306 0.289077345616 -0.0297658862876 0.0
-0.0908163265306 0.289077345616 -0.028762541806 0.0
-0.0908163265306 0.289077345616 -0.0277591973244 0.0
-0.0908163265306 0.289077345616 -0.0267558528428 0.0
-0.0908163265306 0.289077345616 -0.0257525083612 0.0
-0.0908163265306 0.289077345616 -0.0247491638796 0.0
-0.0908163265306 0.289077345616 -0.023745819398 0.0
-0.0908163265306 0.289077345616 -0.0227424749164 0.0
-0.0908163265306 0.289077345616 -0.0217391304348 0.0
-0.0908163265306 0.289077345616 -0.0207357859532 0.0
-0.0908163265306 0.289077345616 -0.0197324414716 0.0
-0.0908163265306 0.289077345616 -0.01872909699 0.0
-0.0908163265306 0.289077345616 -0.0177257525084 0.0
-0.0908163265306 0.289077345616 -0.0167224080268 0.0
-0.0908163265306 0.289077345616 -0.0157190635452 0.0
-0.0908163265306 0.289077345616 -0.0147157190635 0.0
-0.0908163265306 0.289077345616 -0.0137123745819 0.0
-0.0908163265306 0.289077345616 -0.0127090301003 0.0
-0.0908163265306 0.289077345616 -0.0117056856187 0.0
-0.0908163265306 0.289077345616 -0.0107023411371 0.0
-0.0908163265306 0.289077345616 -0.00969899665552 0.0
-0.0908163265306 0.289077345616 -0.00869565217391 0.0
-0.0908163265306 0.289077345616 -0.00769230769231 0.0
-0.0908163265306 0.289077345616 -0.0066889632107 0.0
-0.0908163265306 0.289077345616 -0.0056856187291 0.0
-0.0908163265306 0.289077345616 -0.00468227424749 0.0
-0.0908163265306 0.289077345616 -0.00367892976589 0.0
-0.0908163265306 0.289077345616 -0.00267558528428 0.0
-0.0908163265306 0.289077345616 -0.00167224080268 0.0
-0.0908163265306 0.289077345616 -0.00066889632107 0.990887993994
-0.0908163265306 0.289077345616 0.000334448160535 0.972993088664
-0.0908163265306 0.289077345616 0.00133779264214 0.955421346694
-0.0908163265306 0.289077345616 0.00234113712375 0.938166932089
-0.0908163265306 0.289077345616 0.00334448160535 0.921224114249
-0.0908163265306 0.289077345616 0.00434782608696 0.904587266058
-0.0908163265306 0.289077345616 0.00535117056856 0.888250862025
-0.0908163265306 0.289077345616 0.00635451505017 0.87220947644
-0.0908163265306 0.289077345616 0.00735785953177 0.856457781578
-0.0908163265306 0.289077345616 0.00836120401338 0.840990545926
-0.0908163265306 0.289077345616 0.00936454849498 0.825802632446
-0.0908163265306 0.289077345616 0.0103678929766 0.81088899687
-0.0908163265306 0.289077345616 0.0113712374582 0.796244686027
-0.0908163265306 0.289077345616 0.0123745819398 0.78186483619
-0.0908163265306 0.289077345616 0.0133779264214 0.76774467147
-0.0908163265306 0.289077345616 0.014381270903 0.753879502225
-0.0908163265306 0.289077345616 0.0153846153846 0.7402647235
-0.0908163265306 0.289077345616 0.0163879598662 0.726895813504
-0.0908163265306 0.289077345616 0.0173913043478 0.713768332104
-0.0908163265306 0.289077345616 0.0183946488294 0.700877919351
-0.0908163265306 0.289077345616 0.019397993311 0.688220294032
-0.0908163265306 0.289077345616 0.0204013377926 0.675791252247
-0.0908163265306 0.289077345616 0.0214046822742 0.663586666017
-0.0908163265306 0.289077345616 0.0224080267559 0.651602481908
-0.0908163265306 0.289077345616 0.0234113712375 0.639834719686
-0.0908163265306 0.289077345616 0.0244147157191 0.628279470999
-0.0908163265306 0.289077345616 0.0254180602007 0.616932898072
-0.0908163265306 0.289077345616 0.0264214046823 0.605791232439
-0.0908163265306 0.289077345616 0.0274247491639 0.594850773688
-0.0908163265306 0.289077345616 0.0284280936455 0.584107888231
-0.0908163265306 0.289077345616 0.0294314381271 0.573559008101
-0.0908163265306 0.289077345616 0.0304347826087 0.563200629763
-0.0908163265306 0.289077345616 0.0314381270903 0.553029312953
-0.0908163265306 0.289077345616 0.0324414715719 0.543041679536
-0.0908163265306 0.289077345616 0.0334448160535 0.533234412379
-0.0908163265306 0.289077345616 0.0344481605351 0.523604254257
-0.0908163265306 0.289077345616 0.0354515050167 0.514148006764
-0.0908163265306 0.289077345616 0.0364548494983 0.504862529256
-0.0908163265306 0.289077345616 0.0374581939799 0.495744737804
-0.0908163265306 0.289077345616 0.0384615384615 0.486791604173
-0.0908163265306 0.289077345616 0.0394648829431 0.478000154814
-0.0908163265306 0.289077345616 0.0404682274247 0.469367469877
-0.0908163265306 0.289077345616 0.0414715719064 0.460890682243
-0.0908163265306 0.289077345616 0.042474916388 0.452566976568
-0.0908163265306 0.289077345616 0.0434782608696 0.444393588351
-0.0908163265306 0.289077345616 0.0444816053512 0.436367803016
-0.0908163265306 0.289077345616 0.0454849498328 0.428486955008
-0.0908163265306 0.289077345616 0.0464882943144 0.42074842691
-0.0908163265306 0.289077345616 0.047491638796 0.413149648573
-0.0908163265306 0.289077345616 0.0484949832776 0.405688096261
-0.0908163265306 0.289077345616 0.0494983277592 0.398361291816
-0.0908163265306 0.289077345616 0.0505016722408 0.39116680183
-0.0908163265306 0.289077345616 0.0515050167224 0.384102236844
-0.0908163265306 0.289077345616 0.052508361204 0.377165250546
-0.0908163265306 0.289077345616 0.0535117056856 0.370353538998
-0.0908163265306 0.289077345616 0.0545150501672 0.363664839869
-0.0908163265306 0.289077345616 0.0555183946488 0.357096931682
-0.0908163265306 0.289077345616 0.0565217391304 0.350647633079
-0.0908163265306 0.289077345616 0.057525083612 0.344314802095
-0.0908163265306 0.289077345616 0.0585284280936 0.338096335444
-0.0908163265306 0.289077345616 0.0595317725753 0.331990167827
-0.0908163265306 0.289077345616 0.0605351170569 0.32599427124
-0.0908163265306 0.289077345616 0.0615384615385 0.320106654303
-0.0908163265306 0.289077345616 0.0625418060201 0.314325361598
-0.0908163265306 0.289077345616 0.0635451505017 0.30864847302
-0.0908163265306 0.289077345616 0.0645484949833 0.30307410314
-0.0908163265306 0.289077345616 0.0655518394649 0.297600400576
-0.0908163265306 0.289077345616 0.0665551839465 0.292225547381
-0.0908163265306 0.289077345616 0.0675585284281 0.286947758439
-0.0908163265306 0.289077345616 0.0685618729097 0.281765280871
-0.0908163265306 0.289077345616 0.0695652173913 0.276676393451
-0.0908163265306 0.289077345616 0.0705685618729 0.271679406041
-0.0908163265306 0.289077345616 0.0715719063545 0.26677265902
-0.0908163265306 0.289077345616 0.0725752508361 0.261954522742
-0.0908163265306 0.289077345616 0.0735785953177 0.257223396989
-0.0908163265306 0.289077345616 0.0745819397993 0.252577710442
-0.0908163265306 0.289077345616 0.0755852842809 0.248015920157
-0.0908163265306 0.289077345616 0.0765886287625 0.243536511054
-0.0908163265306 0.289077345616 0.0775919732441 0.239137995417
-0.0908163265306 0.289077345616 0.0785953177258 0.234818912392
-0.0908163265306 0.289077345616 0.0795986622074 0.230577827511
-0.0908163265306 0.289077345616 0.080602006689 0.226413332206
-0.0908163265306 0.289077345616 0.0816053511706 0.222324043351
-0.0908163265306 0.289077345616 0.0826086956522 0.218308602796
-0.0908163265306 0.289077345616 0.0836120401338 0.214365676916
-0.0908163265306 0.289077345616 0.0846153846154 0.210493956172
-0.0908163265306 0.289077345616 0.085618729097 0.206692154675
-0.0908163265306 0.289077345616 0.0866220735786 0.202959009754
-0.0908163265306 0.289077345616 0.0876254180602 0.199293281543
-0.0908163265306 0.289077345616 0.0886287625418 0.195693752568
-0.0908163265306 0.289077345616 0.0896321070234 0.192159227338
-0.0908163265306 0.289077345616 0.090635451505 0.188688531954
-0.0908163265306 0.289077345616 0.0916387959866 0.185280513715
-0.0908163265306 0.289077345616 0.0926421404682 0.181934040738
-0.0908163265306 0.289077345616 0.0936454849498 0.178648001578
-0.0908163265306 0.289077345616 0.0946488294314 0.175421304865
-0.0908163265306 0.289077345616 0.095652173913 0.172252878934
-0.0908163265306 0.289077345616 0.0966555183946 0.169141671477
-0.0908163265306 0.289077345616 0.0976588628763 0.166086649188
-0.0908163265306 0.289077345616 0.0986622073579 0.16308679742
-0.0908163265306 0.289077345616 0.0996655518395 -0.830746874141
-0.0908163265306 0.289077345616 0.100668896321 -0.815744450509
-0.0908163265306 0.289077345616 0.101672240803 -0.801012955029
-0.0908163265306 0.289077345616 0.102675585284 -0.78654749502
-0.0908163265306 0.289077345616 0.103678929766 -0.772343266158
-0.0908163265306 0.289077345616 0.104682274247 -0.75839555088
-0.0908163265306 0.289077345616 0.105685618729 -0.74469971682
-0.0908163265306 0.289077345616 0.106688963211 -0.731251215263
-0.0908163265306 0.289077345616 0.107692307692 -0.718045579643
-0.0908163265306 0.289077345616 0.108695652174 -0.705078424053
-0.0908163265306 0.289077345616 0.109698996656 -0.692345441793
-0.0908163265306 0.289077345616 0.110702341137 -0.679842403935
-0.0908163265306 0.289077345616 0.111705685619 -0.667565157924
-0.0908163265306 0.289077345616 0.1127090301 -0.655509626194
-0.0908163265306 0.289077345616 0.113712374582 -0.643671804816
-0.0908163265306 0.289077345616 0.114715719064 -0.632047762167
-0.0908163265306 0.289077345616 0.115719063545 -0.620633637626
-0.0908163265306 0.289077345616 0.116722408027 -0.60942564029
-0.0908163265306 0.289077345616 0.117725752508 -0.598420047718
-0.0908163265306 0.289077345616 0.11872909699 -0.587613204689
-0.0908163265306 0.289077345616 0.119732441472 -0.577001521994
-0.0908163265306 0.289077345616 0.120735785953 -0.56658147524
-0.0908163265306 0.289077345616 0.121739130435 -0.556349603682
-0.0908163265306 0.289077345616 0.122742474916 -0.546302509072
-0.0908163265306 0.289077345616 0.123745819398 -0.53643685453
-0.0908163265306 0.289077345616 0.12474916388 -0.526749363437
-0.0908163265306 0.289077345616 0.125752508361 -0.517236818348
-0.0908163265306 0.289077345616 0.126755852843 -0.507896059919
-0.0908163265306 0.289077345616 0.127759197324 -0.498723985863
-0.0908163265306 0.289077345616 0.128762541806 -0.489717549915
-0.0908163265306 0.289077345616 0.129765886288 -0.480873760823
-0.0908163265306 0.289077345616 0.130769230769 -0.472189681354
-0.0908163265306 0.289077345616 0.131772575251 -0.46366242732
-0.0908163265306 0.289077345616 0.132775919732 -0.455289166615
-0.0908163265306 0.289077345616 0.133779264214 -0.447067118281
-0.0908163265306 0.289077345616 0.134782608696 -0.43899355158
-0.0908163265306 0.289077345616 0.135785953177 -0.431065785088
-0.0908163265306 0.289077345616 0.136789297659 -0.423281185804
-0.0908163265306 0.289077345616 0.13779264214 -0.415637168279
-0.0908163265306 0.289077345616 0.138795986622 -0.408131193753
-0.0908163265306 0.289077345616 0.139799331104 -0.400760769311
-0.0908163265306 0.289077345616 0.140802675585 -0.393523447061
-0.0908163265306 0.289077345616 0.141806020067 -0.386416823316
-0.0908163265306 0.289077345616 0.142809364548 -0.379438537797
-0.0908163265306 0.289077345616 0.14381270903 -0.372586272849
-0.0908163265306 0.289077345616 0.144816053512 -0.365857752672
-0.0908163265306 0.289077345616 0.145819397993 -0.359250742564
-0.0908163265306 0.289077345616 0.146822742475 -0.35276304818
-0.0908163265306 0.289077345616 0.147826086957 -0.346392514802
-0.0908163265306 0.289077345616 0.148829431438 -0.340137026625
-0.0908163265306 0.289077345616 0.14983277592 -0.333994506051
-0.0908163265306 0.289077345616 0.150836120401 -0.327962913003
-0.0908163265306 0.289077345616 0.151839464883 -0.322040244246
-0.0908163265306 0.289077345616 0.152842809365 -0.316224532721
-0.0908163265306 0.289077345616 0.153846153846 -0.31051384689
-0.0908163265306 0.289077345616 0.154849498328 -0.304906290101
-0.0908163265306 0.289077345616 0.155852842809 -0.299399999949
-0.0908163265306 0.289077345616 0.156856187291 -0.293993147664
-0.0908163265306 0.289077345616 0.157859531773 -0.288683937502
-0.0908163265306 0.289077345616 0.158862876254 -0.283470606148
-0.0908163265306 0.289077345616 0.159866220736 -0.278351422131
-0.0908163265306 0.289077345616 0.160869565217 -0.273324685247
-0.0908163265306 0.289077345616 0.161872909699 -0.268388725998
-0.0908163265306 0.289077345616 0.162876254181 -0.263541905034
-0.0908163265306 0.289077345616 0.163879598662 -0.25878261261
-0.0908163265306 0.289077345616 0.164882943144 -0.254109268053
-0.0908163265306 0.289077345616 0.165886287625 -0.249520319233
-0.0908163265306 0.289077345616 0.166889632107 -0.24501424205
-0.0908163265306 0.289077345616 0.167892976589 -0.24058953993
-0.0908163265306 0.289077345616 0.16889632107 -0.236244743324
-0.0908163265306 0.289077345616 0.169899665552 -0.231978409221
-0.0908163265306 0.289077345616 0.170903010033 -0.22778912067
-0.0908163265306 0.289077345616 0.171906354515 -0.223675486309
-0.0908163265306 0.289077345616 0.172909698997 -0.219636139902
-0.0908163265306 0.289077345616 0.173913043478 -0.215669739885
-0.0908163265306 0.289077345616 0.17491638796 -0.211774968923
-0.0908163265306 0.289077345616 0.175919732441 -0.207950533469
-0.0908163265306 0.289077345616 0.176923076923 -0.204195163338
-0.0908163265306 0.289077345616 0.177926421405 -0.200507611282
-0.0908163265306 0.289077345616 0.178929765886 -0.196886652577
-0.0908163265306 0.289077345616 0.179933110368 -0.193331084616
-0.0908163265306 0.289077345616 0.180936454849 -0.18983972651
-0.0908163265306 0.289077345616 0.181939799331 -0.186411418697
-0.0908163265306 0.289077345616 0.182943143813 -0.183045022554
-0.0908163265306 0.289077345616 0.183946488294 -0.17973942002
-0.0908163265306 0.289077345616 0.184949832776 -0.176493513227
-0.0908163265306 0.289077345616 0.185953177258 -0.173306224131
-0.0908163265306 0.289077345616 0.186956521739 -0.170176494157
-0.0908163265306 0.289077345616 0.187959866221 -0.167103283848
-0.0908163265306 0.289077345616 0.188963210702 -0.164085572518
-0.0908163265306 0.289077345616 0.189966555184 -0.161122357913
-0.0908163265306 0.289077345616 0.190969899666 -0.158212655878
-0.0908163265306 0.289077345616 0.191973244147 -0.155355500033
-0.0908163265306 0.289077345616 0.192976588629 -0.152549941448
-0.0908163265306 0.289077345616 0.19397993311 -0.149795048329
-0.0908163265306 0.289077345616 0.194983277592 -0.147089905713
-0.0908163265306 0.289077345616 0.195986622074 -0.144433615155
-0.0908163265306 0.289077345616 0.196989966555 -0.14182529444
-0.0908163265306 0.289077345616 0.197993311037 -0.139264077281
-0.0908163265306 0.289077345616 0.198996655518 -0.136749113037
-0.0908163265306 0.289077345616 0.2 -0.134279566429

# DETECTOR POSITION -------------------------------------------
# zD    = -0.111020408163
# OPTOACOUSTIC PARAMETERS -------------------------------------
# wD    = 22.2040816327
# D     = 0.353388934865
# (t) (c tau) (pz)
-0.111020408163 0.353388934865 -0.1 0.0
-0.111020408163 0.353388934865 -0.0989966555184 0.0
-0.111020408163 0.353388934865 -0.0979933110368 0.0
-0.111020408163 0.353388934865 -0.0969899665552 0.0
-0.111020408163 0.353388934865 -0.0959866220736 0.0
-0.111020408163 0.353388934865 -0.094983277592 0.0
-0.111020408163 0.353388934865 -0.0939799331104 0.0
-0.111020408163 0.353388934865 -0.0929765886288 0.0
-0.111020408163 0.353388934865 -0.0919732441472 0.0
-0.111020408163 0.353388934865 -0.0909698996656 0.0
-0.111020408163 0.353388934865 -0.0899665551839 0.0
-0.111020408163 0.353388934865 -0.0889632107023 0.0
-0.111020408163 0.353388934865 -0.0879598662207 0.0
-0.111020408163 0.353388934865 -0.0869565217391 0.0
-0.111020408163 0.353388934865 -0.0859531772575 0.0
-0.111020408163 0.353388934865 -0.0849498327759 0.0
-0.111020408163 0.353388934865 -0.0839464882943 0.0
-0.111020408163 0.353388934865 -0.0829431438127 0.0
-0.111020408163 0.353388934865 -0.0819397993311 0.0
-0.111020408163 0.353388934865 -0.0809364548495 0.0
-0.111020408163 0.353388934865 -0.0799331103679 0.0
-0.111020408163 0.353388934865 -0.0789297658863 0.0
-0.111020408163 0.353388934865 -0.0779264214047 0.0
-0.111020408163 0.353388934865 -0.0769230769231 0.0
-0.111020408163 0.353388934865 -0.0759197324415 0.0
-0.111020408163 0.353388934865 -0.0749163879599 0.0
-0.111020408163 0.353388934865 -0.0739130434783 0.0
-0.111020408163 0.353388934865 -0.0729096989967 0.0
-0.111020408163 0.353388934865 -0.0719063545151 0.0
-0.111020408163 0.353388934865 -0.0709030100334 0.0
-0.111020408163 0.353388934865 -0.0698996655518 0.0
-0.111020408163 0.353388934865 -0.0688963210702 0.0
-0.111020408163 0.353388934865 -0.0678929765886 0.0
-0.111020408163 0.353388934865 -0.066889632107 0.0
-0.111020408163 0.353388934865 -0.0658862876254 0.0
-0.111020408163 0.353388934865 -0.0648829431438 0.0
-0.111020408163 0.353388934865 -0.0638795986622 0.0
-0.111020408163 0.353388934865 -0.0628762541806 0.0
-0.111020408163 0.353388934865 -0.061872909699 0.0
-0.111020408163 0.353388934865 -0.0608695652174 0.0
-0.111020408163 0.353388934865 -0.0598662207358 0.0
-0.111020408163 0.353388934865 -0.0588628762542 0.0
-0.111020408163 0.353388934865 -0.0578595317726 0.0
-0.111020408163 0.353388934865 -0.056856187291 0.0
-0.111020408163 0.353388934865 -0.0558528428094 0.0
-0.111020408163 0.353388934865 -0.0548494983278 0.0
-0.111020408163 0.353388934865 -0.0538461538462 0.0
-0.111020408163 0.353388934865 -0.0528428093645 0.0
-0.111020408163 0.353388934865 -0.0518394648829 0.0
-0.111020408163 0.353388934865 -0.0508361204013 0.0
-0.111020408163 0.353388934865 -0.0498327759197 0.0
-0.111020408163 0.353388934865 -0.0488294314381 0.0
-0.111020408163 0.353388934865 -0.0478260869565 0.0
-0.111020408163 0.353388934865 -0.0468227424749 0.0
-0.111020408163 0.353388934865 -0.0458193979933 0.0
-0.111020408163 0.353388934865 -0.0448160535117 0.0
-0.111020408163 0.353388934865 -0.0438127090301 0.0
-0.111020408163 0.353388934865 -0.0428093645485 0.0
-0.111020408163 0.353388934865 -0.0418060200669 0.0
-0.111020408163 0.353388934865 -0.0408026755853 0.0
-0.111020408163 0.353388934865 -0.0397993311037 0.0
-0.111020408163 0.353388934865 -0.0387959866221 0.0
-0.111020408163 0.353388934865 -0.0377926421405 0.0
-0.111020408163 0.353388934865 -0.0367892976589 0.0
-0.111020408163 0.353388934865 -0.0357859531773 0.0
-0.111020408163 0.353388934865 -0.0347826086957 0.0
-0.111020408163 0.353388934865 -0.033779264214 0.0
-0.111020408163 0.353388934865 -0.0327759197324 0.0
-0.111020408163 0.353388934865 -0.0317725752508 0.0
-0.111020408163 0.353388934865 -0.0307692307692 0.0
-0.111020408163 0.353388934865 -0.0297658862876 0.0
-0.111020408163 0.353388934865 -0.028762541806 0.0
-0.111020408163 0.353388934865 -0.0277591973244 0.0
-0.111020408163 0.353388934865 -0.0267558528428 0.0
-0.111020408163 0.353388934865 -0.0257525083612 0.0
-0.111020408163 0.353388934865 -0.0247491638796 0.0
-0.111020408163 0.353388934865 -0.023745819398 0.0
-0.111020408163 0.353388934865 -0.0227424749164 0.0
-0.111020408163 0.353388934865 -0.0217391304348 0.0
-0.111020408163 0.353388934865 -0.0207357859532 0.0
-0.111020408163 0.353388934865 -0.0197324414716 0.0
-0.111020408163 0.353388934865 -0.01872909699 0.0
-0.111020408163 0.353388934865 -0.0177257525084 0.0
-0.111020408163 0.353388934865 -0.0167224080268 0.0
-0.111020408163 0.353388934865 -0.0157190635452 0.0
-0.111020408163 0.353388934865 -0.0147157190635 0.0
-0.111020408163 0.353388934865 -0.0137123745819 0.0
-0.111020408163 0.353388934865 -0.0127090301003 0.0
-0.111020408163 0.353388934865 -0.0117056856187 0.0
-0.111020408163 0.353388934865 -0.0107023411371 0.0
-0.111020408163 0.353388934865 -0.00969899665552 0.0
